FMID,MarketName,street,city,County,State,zip,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,latitude,logitude
1008118,Kamehameha Community Park (People's Open Market),1400 Kalihi Street,Honolulu,Honolulu,Hawaii,96822,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,SAT: 6:30 AM-7:30 AM;,-157.871842,21.334995000000003
1012470,Kamm's Corners Farmers Market,16906 Albers Avenue,Cleveland,Cuyahoga,Ohio,44111,,,,,,SUN: 10:00 AM-1:00 PM;,SUN: 10:00 AM-1:00 PM;,SUN: 10:00 AM-1:00 PM;,SUN: 10:00 AM-1:00 PM;,SUN: 10:00 AM-1:00 PM;,,,-81.81497399999999,41.449328
1012702,Kamuela Farmers Market,67-139 Pukalani Road,Kamuela,Hawaii,Hawaii,96743,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,-155.662467,20.016964
1003928,Kanab Farmer's Market,78 S. 100 E,Kanab,Kane,Utah,84741,,,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,,,-112.5267,37.04661
1012620,Kanawha Farmers Market,,Kanawha,Hancock,Iowa,50447,,,,,,MON: 3:00 PM-5:00 PM;,MON: 3:00 PM-5:00 PM;,MON: 3:00 PM-5:00 PM;,MON: 3:00 PM-5:00 PM;,MON: 3:00 PM-5:00 PM;,,,-93.79327459999999,42.9377443
1005253,Kaneohe District Park (People's Open Market),45-660 Keaahala Road,Kaneohe,Honolulu,Hawaii,96814,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,THU: 10:30 AM-12:00 PM;,-157.80983600000002,21.409885
1010312,Kankakee Farmers' Market,200 S Schuyler Avenue,Kankakee,Kankakee,Illinois,60901,,,,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,,,-87.863989,41.118811
1001038,Kankakee Farmers' Market - Spring Market,200 E. Merchant Street,Kankakee,Kankakee,Illinois,60901,,,,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,,,-87.86395,41.11913
1011807,Kansas Grown Farmers Market 21st & Ridge,7001 W 21st St N,Wichita,Sedgwick,Kansas,67205,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,-97.425572,37.722685
1011808,Kansas Grown Farmers Market 21st & Rock,8141 E 21st St N,Wichita,Sedgwick,Kansas,67206,,,,TUE: 3:00 PM-6:30 PM;,TUE: 3:00 PM-6:30 PM;,TUE: 3:00 PM-6:30 PM;,TUE: 3:00 PM-6:30 PM;,TUE: 3:00 PM-6:30 PM;,TUE: 3:00 PM-6:30 PM;,,,,-97.242456,37.722703
1011809,Kansas Grown Farmers Market Derby,611 N Mulberry Road,Derby,Sedgwick,Kansas,67037,,,,,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,,,,-97.248313,37.548377
1005254,Kapolei Community Park (People's Open Market),91-1049 Kamaaha Loop,Kapolei,Honolulu,Hawaii,96707,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,SUN: 7:00 AM-8:30 AM;,-158.06852,21.333433
1011714,Katy Trail Market,,Ashland,Boone,Missouri,,,,,,,,,,,,,,-92.262023,38.778763
1006662,Kauai Community Market,3-1901 Kaumualii Highway,Lihue,Kauai,Hawaii,96766,,,,,,,,,,,,,-159.39648200000002,21.967037
1005255,Kaumualii Street (People's Open Market),700 Kalihi Street,Honolulu,Honolulu,Hawaii,96819,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,SAT: 8:00 AM-9:30 AM;,-157.877933,21.327477
1002030,KC Organics and Natural Market,1/4 mile East of Holmes Road on Red Bridge Road,Kansas City,Jackson,Missouri,64114,,,,,SAT: 8:00 AM-12:30 PM;,SAT: 8:00 AM-12:30 PM;,SAT: 8:00 AM-12:30 PM;,SAT: 8:00 AM-12:30 PM;,SAT: 8:00 AM-12:30 PM;,SAT: 8:00 AM-12:30 PM;,,SAT: 9:00 AM-2:00 PM;,-94.575908,38.924954
1018496,KCK Farmers Market - THURSDAY at KCKCC,Argentine Ln,Kansas City,Wyandotte,Kansas,66112,,,,,,THU: 7:30 AM-12:00 PM;,THU: 7:30 AM-12:00 PM;,THU: 7:30 AM-12:00 PM;,THU: 7:30 AM-12:00 PM;,THU: 7:30 AM-12:00 PM;,,,-94.75048100000001,39.121281
1018497,KCK Farmers Market - TUESDAY at Catholic Charities,2220 Central Avenue,Kansas City,Wyandotte,Kansas,66102,,,,,,TUE: 7:30 AM-12:00 PM;,TUE: 7:30 AM-12:00 PM;,TUE: 7:30 AM-12:00 PM;,TUE: 7:30 AM-12:00 PM;,TUE: 7:30 AM-12:00 PM;,,,-94.654836,39.108115000000005
1018498,KCK Farmers Market - WEDNESDAY on Strawberry Hill,6th & Tauromee,Kansas City,Wyandotte,Kansas,66101,,,,,,WED: 7:30 AM-12:00 PM;,WED: 7:30 AM-12:00 PM;,WED: 7:30 AM-12:00 PM;,WED: 7:30 AM-12:00 PM;,WED: 7:30 AM-12:00 PM;,,,-94.624308,39.112251
1005806,Kearney Area Farmers' Market,4700 2nd Avenue,Kearney,Buffalo,Nebraska,68847,,,,,WED: 3:30 PM-6:30 PM;SAT: 8:00 AM-12:00 PM;,WED: 3:30 PM-6:30 PM;SAT: 8:00 AM-12:00 PM;,WED: 3:30 PM-6:30 PM;SAT: 8:00 AM-12:00 PM;,WED: 3:30 PM-6:30 PM;SAT: 8:00 AM-12:00 PM;,WED: 3:30 PM-6:30 PM;SAT: 8:00 AM-12:00 PM;,WED: 3:30 PM-6:30 PM;SAT: 8:00 AM-12:00 PM;,,,-99.08495699999999,40.720936
1008689,Kearney Area Farmers' Market,5011 N 2nd Avenue,Kearney,Buffalo,Nebraska,68847,,,,,,MON: 3:30 PM-6:30 PM;,MON: 3:30 PM-6:30 PM;,MON: 3:30 PM-6:30 PM;,MON: 3:30 PM-6:30 PM;,MON: 3:30 PM-6:30 PM;,,,-99.081703,40.724882
1012346,Keauhou Farmers Market,"78-6831 Alii Dr, Kailua-Kona, HI 96740",Kahaluu-keauhou,Hawaii,Hawaii,96740,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,-155.961611,19.570129
1018321,Kedron Farmers Market,6001 Hwy.48 S,Dickson,Hickman,Tennessee,37055,,,,,WED: 3:30 PM-6:30 PM;,WED: 3:30 PM-6:30 PM;,WED: 3:30 PM-6:30 PM;,WED: 3:30 PM-6:30 PM;,WED: 3:30 PM-6:30 PM;,,,,-87.47711,35.943639000000005
1001927,Keene Farmers' Market,Rt. 73 at Marcy Airfield,Keene,Essex,New York,12944,,,,,,SUN: 9:30 AM-2:00 PM;,SUN: 9:30 AM-2:00 PM;,SUN: 9:30 AM-2:00 PM;,SUN: 9:30 AM-2:00 PM;,SUN: 9:30 AM-2:00 PM;,,,-73.786935,44.222025
1010219,Keeseville Farmers' Market,1721 Front Street,Keeseville,Essex,New York,12944,,,,,,WED: 10:00 AM-2:00 PM;,WED: 10:00 AM-2:00 PM;,WED: 10:00 AM-2:00 PM;,,,,,-73.48092700000001,44.50443
1018130,Kekela Farm Market,64-604 Mana Road,Waimea,Hawaii,Hawaii,96743,,,,,,,,,,,,,-155.62875060000002,20.027179699999998
1018052,Keller Farmers Market,1100 Bear Creek Parkway,Keller,Tarrant,Texas,76248,,,,,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,,,-97.22711899999999,32.929763
1012330,Kelso Bridge Market,351 Three Rivers Mall Drive,Kelso,Cowlitz,Washington,98626,,,,,SUN: 10:00 AM-3:00 PM;,SUN: 10:00 AM-3:00 PM;,SUN: 10:00 AM-3:00 PM;,SUN: 10:00 AM-3:00 PM;,,,,,-122.87716100000002,46.127435
1005665,Kemah Farmers and Open Air Market,204 FM 2094,Kemah,Galveston,Texas,77565,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,SAT: 8:00 AM-5:00 PM;,-95.0212,29.54093
1010254,Kemmerer Farmers Market,800 Pine Avenue,Kemmerer,Lincoln,Wyoming,83101,,,,,,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,,,,-110.537704,41.794574
1008334,Kendallville Main Street Farmer's Market,South Main Street in downtown Kendallville,Kendallville,Noble,Indiana,46755,,,,,,SAT: 8:30 AM-1:00 PM;,SAT: 8:30 AM-1:00 PM;,SAT: 8:30 AM-1:00 PM;,SAT: 8:30 AM-1:00 PM;,SAT: 8:30 AM-1:00 PM;,,,-85.265532,41.443153
1002297,Kenilworth Farmers Market,800 Kenilworth Drive,Towson,Baltimore,Maryland,21209,,,,,TUE: 3:30 PM-6:30 PM;,TUE: 3:30 PM-6:30 PM;,TUE: 3:30 PM-6:30 PM;,TUE: 3:30 PM-6:30 PM;,TUE: 3:30 PM-6:30 PM;,TUE: 3:30 PM-6:30 PM;,TUE: 3:30 PM-6:30 PM;,,-76.61928499999999,39.410824
1004191,Kennebunk Farmers' Market,"Lafayette Center, 4 Main Street",Kennebunk,York,Maine,04043,,,,,SAT: 8:00 AM-;SUN: 1:00 AM-;,SAT: 8:00 AM-;SUN: 1:00 AM-;,SAT: 8:00 AM-;SUN: 1:00 AM-;,SAT: 8:00 AM-;SUN: 1:00 AM-;,SAT: 8:00 AM-;SUN: 1:00 AM-;,SAT: 8:00 AM-;SUN: 1:00 AM-;,SAT: 8:00 AM-;SUN: 1:00 AM-;,,-70.542994,43.385652
1002099,Kennedy Park Farmers Market,"Bradford Ave in Fall River, MA",Fall River,Bristol,Massachusetts,02721,,,,,SAT:7:00 AM - 1:00 PM;,SAT:7:00 AM - 1:00 PM;,SAT:7:00 AM - 1:00 PM;,SAT:7:00 AM - 1:00 PM;,SAT:7:00 AM - 1:00 PM;,SAT:7:00 AM - 1:00 PM;,SAT:7:00 AM - 1:00 PM;,,-71.171236,41.695283
1001664,Kennedy Plaza Farmers Market,1 w. Chester Street,Long Beach,Nassau,New York,11561,,,,,WED:10:00 AM - 6:00 PM;SAT:9:00 AM - 2:00 PM;,WED:10:00 AM - 6:00 PM;SAT:9:00 AM - 2:00 PM;,WED:10:00 AM - 6:00 PM;SAT:9:00 AM - 2:00 PM;,WED:10:00 AM - 6:00 PM;SAT:9:00 AM - 2:00 PM;,WED:10:00 AM - 6:00 PM;SAT:9:00 AM - 2:00 PM;,WED:10:00 AM - 6:00 PM;SAT:9:00 AM - 2:00 PM;,WED:10:00 AM - 6:00 PM;SAT:9:00 AM - 2:00 PM;,,-73.6659437,40.58941420000001
1018119,Kennesaw Farmers Market,2820 Cherokee Street,Kennesaw,Cobb,Georgia,30144,,,,,MON: 3:30 PM-7:30 PM;,MON: 3:30 PM-7:30 PM;,MON: 3:30 PM-7:30 PM;,MON: 3:30 PM-7:30 PM;,MON: 3:30 PM-7:30 PM;,MON: 3:30 PM-7:30 PM;,,,-84.6148266,34.02346370000001
1006747,Kennett Community Farmers Market,Court House Square,Kennett,Dunklin,Missouri,63857,,,,,SAT:7:00 AM - 12:00 PM;,SAT:7:00 AM - 12:00 PM;,SAT:7:00 AM - 12:00 PM;,SAT:7:00 AM - 12:00 PM;,SAT:7:00 AM - 12:00 PM;,SAT:7:00 AM - 12:00 PM;,,,-90.0562,36.2368
1001404,Kennett Square Farmer's Market,101 East State Street,Kennett Square,Chester,Pennsylvania,19348,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,FRI:2:00 PM - 6:00 PM;,-75.71158,39.84707
1012126,Kenosha HarborMarket,2nd Avenue between 54th and 56th Streets,Kenosha,Kenosha,Wisconsin,53140,,,,,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,,,-87.81395699999999,42.586622999999996
1012128,Kenosha Winter HarborMarket,514 - 56th Street,Kenosha,Kenosha,Wisconsin,53140,SUN: 9:00 AM-1:00 PM;,SUN: 9:00 AM-1:00 PM;,SUN: 9:00 AM-1:00 PM;,SUN: 9:00 AM-1:00 PM;,SUN: 9:00 AM-1:00 PM;,,,,,SUN: 9:00 AM-1:00 PM;,SUN: 9:00 AM-1:00 PM;,SUN: 9:00 AM-1:00 PM;,-87.81806,42.585196999999994
1006349,Kensington Farmers Market,Howard Ave Train Station Parking Lot,Kensington,Montgomery,Maryland,20895,nan,,,,,,,,,,,,-77.07233199999999,39.026769
1012269,Kensington Metropark Farmers Market,4570 Huron River Parkway,Milford,Oakland,Michigan,48380,,,,,,FRI: 9:00 AM-2:00 PM;,FRI: 9:00 AM-2:00 PM;,FRI: 9:00 AM-2:00 PM;,FRI: 9:00 AM-2:00 PM;,,,,-83.634008,42.551403
1008923,Kensington YM,Ft. Hamilton Pkwy btwn E. 5th and E. 4th,Brooklyn,New York,New York,11218,,,,,,,SAT: 9:00 AM-4:00 PM;,SAT: 9:00 AM-4:00 PM;,SAT: 9:00 AM-4:00 PM;,SAT: 9:00 AM-4:00 PM;,SAT: 9:00 AM-4:00 PM;,,-73.95,40.65
1001890,Kent Island Farmer's Market,830 Romancoke Road,Stevensville,Queen Anne's,Maryland,21666,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,THU: 3:30 PM-6:30 PM;,-76.339118,38.960001
1002985,Kenton Farmers' Market,Columbus Street at N. Detroit Street,Kenton,Hardin,Ohio,43326,,,,,SAT:9:00 AM - 12:00 PM;,SAT:9:00 AM - 12:00 PM;,SAT:9:00 AM - 12:00 PM;,SAT:9:00 AM - 12:00 PM;,SAT:9:00 AM - 12:00 PM;,,,,-83.609734,40.64815
1010867,Kentwood Farmers Market,4950 Breton Rd SE,Kentwood,Kent,Michigan,49508,,,,,,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,,,-85.59547009999999,42.874008200000006
1018630,Kenwood Community Farmers Market,9000 Sonoma Hwy,Kenwood,Sonoma,California,95452,,,,,,SUN: 10:00 AM-2:00 PM;,SUN: 10:00 AM-2:00 PM;,SUN: 10:00 AM-2:00 PM;,SUN: 10:00 AM-2:00 PM;,,,,-122.550344,38.418994
1010632,Keokuk Farmers Market,River City Mall parking lot,Keokuk,Lee,Iowa,52632,,,,SAT: 7:00 AM-11:00 AM;,SAT: 7:00 AM-11:00 AM;,SAT: 7:00 AM-11:00 AM;,SAT: 7:00 AM-11:00 AM;,SAT: 7:00 AM-11:00 AM;,SAT: 7:00 AM-11:00 AM;,SAT: 7:00 AM-11:00 AM;,,,-91.381762,40.393557
1010150,Kernersville Farmers Market,134 east mountain street,Kernersville,Forsyth,North Carolina,27284,,,,,,,,,,,,,-80.072513,36.118249
1006852,Kershaw County Farmers Market,631 DeKalb Street,Camden,Kershaw,South Carolina,29020,,,,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,,-80.608562,34.245746999999994
1005876,Ketchum Farmers' Market,4th St Heritage Corridor Btwn. Walnut & East Avenue,Ketchum,Blaine,Idaho,83340,,,,,,TUE:2:00 PM - 6:00 PM;,TUE:2:00 PM - 6:00 PM;,TUE:2:00 PM - 6:00 PM;,TUE:2:00 PM - 6:00 PM;,TUE:2:00 PM - 6:00 PM;,,,-114.3637219,43.68257620000001
1011734,Kewaunee County Farmers Market,N6975 Hwy 42,Algoma,Kewaunee,Wisconsin,54201,,,,,,,,,,,SUN: 10:00 AM-3:00 PM;,,-87.452972,44.576908
1005424,Keyport Farmers Market,"Firemans Parking Lot, West Front Street",Keyport,Monmouth,New Jersey,07735,,,,,,THU: 1:00 PM-7:00 PM;,THU: 1:00 PM-7:00 PM;,THU: 1:00 PM-7:00 PM;,THU: 1:00 PM-7:00 PM;,THU: 1:00 PM-7:00 PM;,,,-74.205798,40.436183
1010113,Killearn Farmers Market,4819 Kerry Forest Pkwy,Tallahassee,Leon,Florida,32309,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,TUE: 11:00 AM-6:00 PM;FRI: 11:00 AM-6:00 PM;,-84.2148431,30.537101300000003
1004245,Kinderhook Farmers Market,village green green Street,Kinderhook,Columbia,New York,12106,,,,,,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,,,,-73.69983,42.396032
1006379,King & Queen Community Development Farmers Market,120 Marsh Lane- Walkerton Boat Ramp,Walkerton,King And Queen,Virginia,23177,,,,,SAT:8:30 AM - 12:00 PM;,SAT:8:30 AM - 12:00 PM;,SAT:8:30 AM - 12:00 PM;,SAT:8:30 AM - 12:00 PM;,SAT:8:30 AM - 12:00 PM;,,,,-77.0231,37.725
1000922,King City Certified Farmers Market,100 & 200 Block of Broadway Street,King City,Monterey,California,93930,,,,,WED:4:00 PM - 7:00 PM;,WED:4:00 PM - 7:00 PM;,WED:4:00 PM - 7:00 PM;,WED:4:00 PM - 7:00 PM;,WED:4:00 PM - 7:00 PM;,WED:4:00 PM - 7:00 PM;,,,-121.12375300000001,36.214155
1010636,King Farmers' Market,105 Moore Road,King,Stokes,North Carolina,27021,,,,WED: 11:00 AM-1:00 PM;,WED: 11:00 AM-1:00 PM;,WED: 11:00 AM-1:00 PM;,WED: 11:00 AM-1:00 PM;,WED: 11:00 AM-1:00 PM;,WED: 11:00 AM-1:00 PM;,WED: 11:00 AM-1:00 PM;,,,-80.34158599999999,36.276453000000004
1012698,King George Farmers' Market,10381 Ridge Road,King George,King George,Virginia,22485,,,,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,,,-77.16384129999999,38.257748600000006
1011182,King Street Station Farmers' Market,1755 Duke Street (in the courtyard),Alexandria,Alexandria,Virginia,22314,,,,,THU: 3:00 PM-7:00 PM;,THU: 3:00 PM-7:00 PM;,THU: 3:00 PM-7:00 PM;,THU: 3:00 PM-7:00 PM;,THU: 3:00 PM-7:00 PM;,,,,-77.060783,38.805003
1003171,Kingfield Farmers Market,4310 Nicollet Ave. S,Minneapolis,Hennepin,Minnesota,55409,,,,,SUN: 8:30 AM-1:00 PM;,SUN: 8:30 AM-1:00 PM;,SUN: 8:30 AM-1:00 PM;,SUN: 8:30 AM-1:00 PM;,SUN: 8:30 AM-1:00 PM;,SUN: 8:30 AM-1:00 PM;,,,-93.278142,44.924521
1012794,Kingman Farmers Market,102 E Beale Street,Kingman,Mohave,Arizona,86401,,,SAT: 9:30 AM-1:30 PM;,SAT: 9:30 AM-1:30 PM;,SAT: 9:30 AM-1:30 PM;,SAT: 9:30 AM-1:30 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,,-114.057378,35.18972
1001665,Kings Park Farmers Market,25A and Main Street,Kings Park,Suffolk,New York,11754,,,,,,SUN:9:00 AM - 2:00 PM;,SUN:9:00 AM - 2:00 PM;,SUN:9:00 AM - 2:00 PM;,SUN:9:00 AM - 2:00 PM;,SUN:9:00 AM - 2:00 PM;,SUN:9:00 AM - 2:00 PM;,,-73.25498,40.884821
1003789,kingsport farmers market,conor of clinchfild and center street,Kingsport Tn.,Sullivan,Tennessee,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-82.5648,36.551
1011090,Kingston Farmers Market,Mike Wallace park,Kingston,Kitsap,Washington,98346,,,,,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,,,-122.4969392,47.796176700000004
1003269,Kingston Farmers' Market,Wall Street - Uptown Kingston,Kingston,Ulster,New York,12402,SAT: 10:00 AM-2:00 PM;SAT: 10:00 AM-2:00 PM;,SAT: 10:00 AM-2:00 PM;SAT: 10:00 AM-2:00 PM;,SAT: 10:00 AM-2:00 PM;SAT: 10:00 AM-2:00 PM;,SAT: 10:00 AM-2:00 PM;SAT: 10:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 10:00 AM-2:00 PM;,-74.019467,41.932788
1018264,Kingstowne Farmers Market,5870 Kingstowne Center,Alexandria,Fairfax,Virginia,22315,,,,,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,,,-77.135729,38.772535999999995
1018158,Kingwood Farmer's Market,111 E Main Street,Kingwood,Preston,West Virginia,26537,,,,,,SAT: 9:00 AM-11:00 AM;,SAT: 9:00 AM-11:00 AM;,SAT: 9:00 AM-11:00 AM;,SAT: 9:00 AM-11:00 AM;,,,,-79.686532,39.472387
